3,"Hôpital général juif,6.035243205493047"
3,"Bossuet / Pierre-de-Coubertin,7.413929680908114"
3,"Ross / de l'Église,6.4823535842495685"
3,"Darling / Sherbrooke,9.222575980788502"
4,"mean_duration_trips,860.3603603603603"
